-1.270236315420000028e+05,4.625937999999999661e+00,0.000000000000000000e+00,-6.666793000000000120e+02,-2.785467749600000025e+04,-1.088455999999999868e+00,0.000000000000000000e+00,-8.100833780000000388e+02,-7.815141291400000046e+04,-6.774005916000000434e+04,0.000000000000000000e+00,4.150201093800000672e+04,-7.814052835399999458e+04,6.773434476599999471e+04,0.000000000000000000e+00,4.149548020199999883e+04,-1.419972486200000094e+04,-1.185274161199999980e+04,0.000000000000000000e+00,2.359772608000000037e+04,-1.419809217800000079e+04,1.185219738399999915e+04,-0.000000000000000000e+00,2.359527705399999832e+04,-6.324473587999999836e+03,0.000000000000000000e+00,-0.000000000000000000e+00,1.451347230400000080e+04,-1.815816722000000027e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.736144170000000486e+03
4.625937999999999661e+00,-6.424611540000000241e+04,0.000000000000000000e+00,2.721140000000000114e+00,8.163420000000000121e-01,5.931894720199999574e+04,0.000000000000000000e+00,-0.000000000000000000e+00,6.774033127399999648e+04,2.751562345199999982e+04,-0.000000000000000000e+00,-3.572285380599999917e+04,-6.773434476599999471e+04,2.751834459199999765e+04,0.000000000000000000e+00,3.571741152599999623e+04,1.252404685000000063e+04,2.343717882000000372e+03,0.000000000000000000e+00,-1.670779960000000210e+04,-1.252350262199999997e+04,2.345078452000000198e+03,-0.000000000000000000e+00,1.670671114400000079e+04,0.000000000000000000e+00,-5.575615860000000794e+03,0.000000000000000000e+00,-2.721139999999999670e-01,0.000000000000000000e+00,4.646074435999999878e+03,0.000000000000000000e+00,-0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.168122717800000100e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.396216934000000037e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.415384448200000043e+04,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-3.414867431599999691e+04,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-7.257280380000000150e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.256464038000000073e+03,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-3.530134922000000188e+03,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.527375882000000047e+03,0.000000000000000000e+00
-6.666793000000000120e+02,2.721140000000000114e+00,0.000000000000000000e+00,-6.598791711399999622e+04,-8.100833780000000388e+02,-0.000000000000000000e+00,0.000000000000000000e+00,-1.924743956199999957e+04,-4.150173882400000002e+04,-3.572258169199999975e+04,-0.000000000000000000e+00,-2.228314334600000075e+04,-4.149548020199999883e+04,3.571741152599999623e+04,0.000000000000000000e+00,-2.228151066200000059e+04,-2.317730994999999893e+04,-1.437278936599999906e+04,-0.000000000000000000e+00,2.023847874999999840e+04,-2.317458881000000110e+04,1.437197302400000081e+04,-0.000000000000000000e+00,2.023602972399999999e+04,-1.451347230400000080e+04,2.721139999999999670e-01,-0.000000000000000000e+00,1.903519064200000139e+04,-4.736144170000000486e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.624343216000000211e+03
-2.785467749600000025e+04,8.163420000000000121e-01,0.000000000000000000e+00,-8.100833780000000388e+02,-1.270247199980000005e+05,3.537481999999999793e+00,0.000000000000000000e+00,-6.672235280000001012e+02,-7.814297737999999663e+04,6.773597745000000577e+04,0.000000000000000000e+00,4.149684077199999592e+04,-7.815141291400000046e+04,-6.774033127399999648e+04,0.000000000000000000e+00,4.150173882400000002e+04,-1.419836429200000021e+04,1.185246949800000039e+04,-0.000000000000000000e+00,2.359582128200000079e+04,-1.419972486200000094e+04,-1.185301372600000104e+04,0.000000000000000000e+00,2.359772608000000037e+04,-1.815816722000000027e+03,0.000000000000000000e+00,-0.000000000000000000e+00,4.736144170000000486e+03,-6.324473587999999836e+03,0.000000000000000000e+00,-0.000000000000000000e+00,1.451374441800000022e+04
-1.088455999999999868e+00,5.931894720199999574e+04,0.000000000000000000e+00,-0.000000000000000000e+00,3.537481999999999793e+00,-6.424720385600000009e+04,0.000000000000000000e+00,2.176911999999999736e+00,-6.773597745000000577e+04,2.751752825000000303e+04,0.000000000000000000e+00,3.571877209600000060e+04,6.774005916000000434e+04,2.751562345199999982e+04,-0.000000000000000000e+00,-3.572258169199999975e+04,-1.252377473600000121e+04,2.344534223999999995e+03,-0.000000000000000000e+00,1.670698325800000021e+04,1.252404685000000063e+04,2.343717882000000372e+03,0.000000000000000000e+00,-1.670752748599999904e+04,-0.000000000000000000e+00,4.646074435999999878e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.575615860000000794e+03,0.000000000000000000e+00,-2.721139999999999670e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.396216934000000037e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.168177140599999984e+04,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-3.414976277200000186e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.415384448200000043e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.256736152000000402e+03,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-7.257280380000000150e+03,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.527375882000000047e+03,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-3.530134922000000188e+03,0.000000000000000000e+00
-8.100833780000000388e+02,-0.000000000000000000e+00,0.000000000000000000e+00,-1.924743956199999957e+04,-6.672235280000001012e+02,2.176911999999999736e+00,0.000000000000000000e+00,-6.598900556999999390e+04,-4.149684077199999592e+04,3.571877209600000060e+04,0.000000000000000000e+00,-2.228178277600000001e+04,-4.150201093800000672e+04,-3.572285380599999917e+04,-0.000000000000000000e+00,-2.228314334600000075e+04,-2.317540515199999936e+04,1.437224513800000022e+04,-0.000000000000000000e+00,2.023657395200000246e+04,-2.317730994999999893e+04,-1.437278936599999906e+04,-0.000000000000000000e+00,2.023875086399999782e+04,-4.736144170000000486e+03,0.000000000000000000e+00,-0.000000000000000000e+00,6.624343216000000211e+03,-1.451374441800000022e+04,2.721139999999999670e-01,-0.000000000000000000e+00,1.903546275600000081e+04
-7.815141291400000046e+04,6.774033127399999648e+04,0.000000000000000000e+00,-4.150173882400000002e+04,-7.814297737999999663e+04,-6.773597745000000577e+04,0.000000000000000000e+00,-4.149684077199999592e+04,-1.270247199980000005e+05,-3.537481999999999793e+00,0.000000000000000000e+00,6.672235280000001012e+02,-2.785467749600000025e+04,-8.163420000000000121e-01,0.000000000000000000e+00,8.100833780000000388e+02,-7.703792242600000463e+04,-2.721139999999999670e-01,0.000000000000000000e+00,8.148644209799999953e+04,-1.261112332999999853e+04,-2.721139999999999670e-01,-0.000000000000000000e+00,1.445660047800000029e+04,-1.419972486200000094e+04,1.252404685000000063e+04,0.000000000000000000e+00,2.317730994999999893e+04,-1.419836429200000021e+04,-1.252377473600000121e+04,-0.000000000000000000e+00,2.317540515199999936e+04
-6.774005916000000434e+04,2.751562345199999982e+04,0.000000000000000000e+00,-3.572258169199999975e+04,6.773597745000000577e+04,2.751752825000000303e+04,-0.000000000000000000e+00,3.571877209600000060e+04,-3.537481999999999793e+00,-6.424720385600000009e+04,0.000000000000000000e+00,2.176911999999999736e+00,1.088455999999999868e+00,5.931894720199999574e+04,0.000000000000000000e+00,-0.000000000000000000e+00,-2.721139999999999670e-01,-4.188024939799999993e+04,0.000000000000000000e+00,5.442279999999999340e-01,5.442279999999999340e-01,2.549027894999999990e+04,0.000000000000000000e+00,-2.721139999999999670e-01,-1.185274161199999980e+04,2.343717882000000372e+03,-0.000000000000000000e+00,1.437278936599999906e+04,1.185246949800000039e+04,2.344534223999999995e+03,0.000000000000000000e+00,-1.437224513800000022e+04
