-2.832706739999999854e+02,0.000000000000000000e+00,-0.000000000000000000e+00,-1.155123929999999973e+03,-1.126551959999999895e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.726620179999999891e+02,-9.409702120000000605e+02,-9.015136820000000171e+02,-0.000000000000000000e+00,-3.078425682000000052e+03,-9.406980979999999590e+02,9.015136820000000171e+02,-0.000000000000000000e+00,-3.078153567999999723e+03,-1.419972486200000094e+04,-1.252404685000000063e+04,-0.000000000000000000e+00,-2.317730994999999893e+04,-1.419809217800000079e+04,1.252350262199999997e+04,-0.000000000000000000e+00,-2.317458881000000110e+04,-7.703792242600000463e+04,5.442279999999999340e-01,0.000000000000000000e+00,-8.148644209799999953e+04,-1.261112332999999853e+04,-5.442279999999999340e-01,-0.000000000000000000e+00,-1.445660047800000029e+04
0.000000000000000000e+00,-3.692586979999999812e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.398703859999999963e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.015136820000000171e+02,8.081785800000000108e+01,0.000000000000000000e+00,1.980989919999999984e+03,-9.015136820000000171e+02,8.108997199999998884e+01,0.000000000000000000e+00,-1.980989919999999984e+03,1.185301372600000104e+04,2.343717882000000372e+03,0.000000000000000000e+00,1.437278936599999906e+04,-1.185219738399999915e+04,2.345078452000000198e+03,-0.000000000000000000e+00,-1.437197302400000081e+04,5.442279999999999340e-01,-4.188024939799999993e+04,0.000000000000000000e+00,8.163420000000000121e-01,2.721139999999999670e-01,2.549027894999999990e+04,0.000000000000000000e+00,5.442279999999999340e-01
-0.000000000000000000e+00,0.000000000000000000e+00,-2.800053060000000187e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-1.404108239999999910e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-8.076343520000000353e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-8.076343520000000353e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.257280380000000150e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.256464038000000073e+03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.337641478400000051e+04,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.009112411999999495e+03,-0.000000000000000000e+00
1.138524976000000152e+03,-0.000000000000000000e+00,0.000000000000000000e+00,3.002505876000000171e+03,4.726620179999999891e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.384243918000000122e+03,3.078425682000000052e+03,1.980989919999999984e+03,0.000000000000000000e+00,6.141068752000000131e+03,3.078153567999999723e+03,-1.980989919999999984e+03,0.000000000000000000e+00,6.140524523999999474e+03,2.359772608000000037e+04,1.670752748599999904e+04,0.000000000000000000e+00,2.023875086399999782e+04,2.359527705399999832e+04,-1.670671114400000079e+04,0.000000000000000000e+00,2.023602972399999999e+04,8.148644209799999953e+04,-8.163420000000000121e-01,0.000000000000000000e+00,4.192569243599999754e+04,1.445660047800000029e+04,2.721139999999999670e-01,0.000000000000000000e+00,6.427332679999999527e+02
-1.126551959999999895e+02,0.000000000000000000e+00,-0.000000000000000000e+00,-4.726620179999999891e+02,-2.832706739999999854e+02,0.000000000000000000e+00,-0.000000000000000000e+00,-1.155123929999999973e+03,-9.406980979999999590e+02,9.015136820000000171e+02,-0.000000000000000000e+00,-3.078425682000000052e+03,-9.409702120000000605e+02,-9.015136820000000171e+02,-0.000000000000000000e+00,-3.078425682000000052e+03,-1.419836429200000021e+04,1.252377473600000121e+04,-0.000000000000000000e+00,-2.317540515199999936e+04,-1.419972486200000094e+04,-1.252404685000000063e+04,-0.000000000000000000e+00,-2.317730994999999893e+04,-1.261112332999999853e+04,2.721139999999999670e-01,-0.000000000000000000e+00,-1.445660047800000029e+04,-7.703792242600000463e+04,2.721139999999999670e-01,0.000000000000000000e+00,-8.148644209799999953e+04
-0.000000000000000000e+00,3.398703859999999963e+02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-3.692586979999999812e+02,0.000000000000000000e+00,0.000000000000000000e+00,-9.015136820000000171e+02,8.108997199999998884e+01,0.000000000000000000e+00,-1.980989919999999984e+03,9.015136820000000171e+02,8.081785800000000108e+01,0.000000000000000000e+00,1.980989919999999984e+03,-1.185246949800000039e+04,2.344534223999999995e+03,-0.000000000000000000e+00,-1.437224513800000022e+04,1.185274161199999980e+04,2.343717882000000372e+03,0.000000000000000000e+00,1.437278936599999906e+04,-5.442279999999999340e-01,2.549027894999999990e+04,0.000000000000000000e+00,-2.721139999999999670e-01,2.721139999999999670e-01,-4.188024939799999993e+04,0.000000000000000000e+00,5.442279999999999340e-01
-0.000000000000000000e+00,0.000000000000000000e+00,-1.404108239999999910e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-2.800053060000000187e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-8.076343520000000353e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-8.076343520000000353e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.256736152000000402e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-7.257280380000000150e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-7.009112411999999495e+03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.337641478400000051e+04,-0.000000000000000000e+00
4.726620179999999891e+02,-0.000000000000000000e+00,0.000000000000000000e+00,1.384243918000000122e+03,1.138524976000000152e+03,-0.000000000000000000e+00,0.000000000000000000e+00,3.002505876000000171e+03,3.078425682000000052e+03,-1.980989919999999984e+03,0.000000000000000000e+00,6.140796637999999803e+03,3.078425682000000052e+03,1.980989919999999984e+03,0.000000000000000000e+00,6.141068752000000131e+03,2.359582128200000079e+04,-1.670698325800000021e+04,0.000000000000000000e+00,2.023657395200000246e+04,2.359772608000000037e+04,1.670779960000000210e+04,0.000000000000000000e+00,2.023847874999999840e+04,1.445660047800000029e+04,-5.442279999999999340e-01,0.000000000000000000e+00,6.427332679999999527e+02,8.148644209799999953e+04,-5.442279999999999340e-01,0.000000000000000000e+00,4.192569243599999754e+04
-3.510270599999999774e+01,3.401425000000000409e+01,-0.000000000000000000e+00,-1.738808460000000196e+02,-3.510270599999999774e+01,-3.401425000000000409e+01,-0.000000000000000000e+00,-1.738808460000000196e+02,-2.832706739999999854e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.138524976000000152e+03,-1.126551959999999895e+02,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.726620179999999891e+02,-6.324473587999999836e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.451374441800000022e+04,-1.815816722000000027e+03,-0.000000000000000000e+00,-0.000000000000000000e+00,-4.736144170000000486e+03,-1.419972486200000094e+04,1.185301372600000104e+04,0.000000000000000000e+00,-2.359772608000000037e+04,-1.419836429200000021e+04,-1.185246949800000039e+04,0.000000000000000000e+00,-2.359582128200000079e+04
-3.401425000000000409e+01,2.176911999999999736e+00,-0.000000000000000000e+00,-1.327916319999999928e+02,3.401425000000000409e+01,2.176911999999999736e+00,0.000000000000000000e+00,1.327916319999999928e+02,-0.000000000000000000e+00,-3.692586979999999812e+02,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,3.398703859999999963e+02,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-5.575615860000000794e+03,0.000000000000000000e+00,-2.721139999999999670e-01,0.000000000000000000e+00,4.646074435999999878e+03,0.000000000000000000e+00,0.000000000000000000e+00,-1.252404685000000063e+04,2.343717882000000372e+03,-0.000000000000000000e+00,-1.670752748599999904e+04,1.252377473600000121e+04,2.344534223999999995e+03,0.000000000000000000e+00,1.670698325800000021e+04
